"","H1","H2","H3","H4","H5","U1","U2","U3","U4","U5"
"ASV_9466",0,0,0,0,0,0,0,16,0,0
"ASV_9467",0,0,0,0,0,0,0,0,0,16
"ASV_9468",0,0,0,0,0,0,0,0,0,16
"ASV_9469",0,0,0,0,0,0,0,0,0,16
"ASV_9506",0,0,0,9,0,0,0,0,0,0
"ASV_9510",0,0,0,11,0,0,0,0,0,0
"ASV_9550",0,0,0,0,11,0,0,0,0,0
"ASV_9620",0,4,0,0,0,0,0,0,0,0
"ASV_9647",0,0,0,4,0,0,0,0,0,0
"ASV_9688",0,0,8,0,0,0,0,0,0,0
"ASV_9723",0,0,0,3,0,0,0,0,0,0
"ASV_9759",15,0,0,0,0,0,0,0,0,0
"ASV_9760",15,0,0,0,0,0,0,0,0,0
"ASV_9761",15,0,0,0,0,0,0,0,0,0
"ASV_9762",15,0,0,0,0,0,0,0,0,0
"ASV_9763",15,0,0,0,0,0,0,0,0,0
"ASV_9764",0,15,0,0,0,0,0,0,0,0
"ASV_9765",0,15,0,0,0,0,0,0,0,0
"ASV_9766",0,15,0,0,0,0,0,0,0,0
"ASV_9767",0,8,0,7,0,0,0,0,0,0
"ASV_9768",0,5,10,0,0,0,0,0,0,0
"ASV_9769",0,0,15,0,0,0,0,0,0,0
"ASV_9770",0,0,15,0,0,0,0,0,0,0
"ASV_9771",0,0,15,0,0,0,0,0,0,0
"ASV_9772",0,0,15,0,0,0,0,0,0,0
"ASV_9773",0,0,15,0,0,0,0,0,0,0
"ASV_9774",0,0,0,15,0,0,0,0,0,0
"ASV_9775",0,0,0,15,0,0,0,0,0,0
"ASV_9776",0,0,0,15,0,0,0,0,0,0
"ASV_9777",0,0,0,15,0,0,0,0,0,0
"ASV_9778",0,0,0,15,0,0,0,0,0,0
"ASV_9779",0,0,0,15,0,0,0,0,0,0
"ASV_9780",0,0,0,15,0,0,0,0,0,0
"ASV_9788",0,0,0,0,0,0,0,0,0,4
"ASV_9789",0,0,0,0,0,0,15,0,0,0
"ASV_9790",0,0,0,0,0,0,0,15,0,0
"ASV_9791",0,0,0,0,0,0,0,15,0,0
"ASV_9792",0,0,0,0,0,0,0,15,0,0
"ASV_9793",0,0,0,0,0,0,0,0,15,0
"ASV_9794",0,0,0,0,0,0,0,0,15,0
"ASV_9795",0,0,0,0,0,0,0,0,15,0
"ASV_9796",0,0,0,0,0,0,0,0,0,15
"ASV_9856",0,0,0,0,0,0,0,0,0,4
"ASV_9878",0,0,0,4,0,0,0,0,0,0
"ASV_9934",0,0,8,0,0,0,0,0,0,0
"ASV_10015",0,0,9,0,0,0,0,0,0,0
"ASV_10047",0,0,0,0,0,0,8,0,0,0
"ASV_10056",0,0,0,0,0,5,0,0,0,0
"ASV_10078",0,0,0,5,0,0,0,0,0,0
"ASV_10096",14,0,0,0,0,0,0,0,0,0
"ASV_10097",0,14,0,0,0,0,0,0,0,0
"ASV_10098",0,14,0,0,0,0,0,0,0,0
"ASV_10099",0,10,4,0,0,0,0,0,0,0
"ASV_10100",0,0,14,0,0,0,0,0,0,0
"ASV_10101",0,0,14,0,0,0,0,0,0,0
"ASV_10102",0,0,14,0,0,0,0,0,0,0
"ASV_10103",0,0,14,0,0,0,0,0,0,0
"ASV_10104",0,0,14,0,0,0,0,0,0,0
"ASV_10105",0,0,14,0,0,0,0,0,0,0
"ASV_10106",0,0,14,0,0,0,0,0,0,0
"ASV_10107",0,0,14,0,0,0,0,0,0,0
"ASV_10108",0,0,0,14,0,0,0,0,0,0
"ASV_10109",0,0,0,14,0,0,0,0,0,0
"ASV_10110",0,0,0,14,0,0,0,0,0,0
"ASV_10111",0,0,0,14,0,0,0,0,0,0
"ASV_10112",0,0,0,14,0,0,0,0,0,0
"ASV_10113",0,0,0,14,0,0,0,0,0,0
"ASV_10114",0,0,0,14,0,0,0,0,0,0
"ASV_10115",0,0,0,14,0,0,0,0,0,0
"ASV_10116",0,0,0,14,0,0,0,0,0,0
"ASV_10117",0,0,0,14,0,0,0,0,0,0
"ASV_10118",0,0,0,14,0,0,0,0,0,0
"ASV_10119",0,0,0,14,0,0,0,0,0,0
"ASV_10120",0,0,0,14,0,0,0,0,0,0
"ASV_10121",0,0,0,14,0,0,0,0,0,0
"ASV_10140",0,0,0,0,0,0,0,14,0,0
"ASV_10141",0,0,0,0,0,0,0,14,0,0
"ASV_10142",0,0,0,0,0,0,0,14,0,0
"ASV_10143",0,0,0,0,0,0,0,14,0,0
"ASV_10144",0,0,0,0,0,0,0,0,14,0
"ASV_10145",0,0,0,0,0,0,0,0,14,0
"ASV_10146",0,0,0,0,0,0,0,0,14,0
"ASV_10147",0,0,0,0,0,0,0,0,0,14
"ASV_10180",0,0,0,0,0,0,0,6,0,0
"ASV_10185",0,0,0,9,0,0,0,0,0,0
"ASV_10244",0,7,0,0,0,0,0,0,0,0
"ASV_10344",0,0,0,5,0,0,0,0,0,0
"ASV_10459",0,0,0,6,0,0,0,0,0,0
"ASV_10501",0,0,0,0,4,0,0,0,0,0
"ASV_10503",13,0,0,0,0,0,0,0,0,0
"ASV_10504",13,0,0,0,0,0,0,0,0,0
"ASV_10505",13,0,0,0,0,0,0,0,0,0
"ASV_10506",13,0,0,0,0,0,0,0,0,0
"ASV_10507",0,13,0,0,0,0,0,0,0,0
"ASV_10508",0,13,0,0,0,0,0,0,0,0
"ASV_10509",0,13,0,0,0,0,0,0,0,0
"ASV_10510",0,0,13,0,0,0,0,0,0,0
"ASV_10511",0,0,13,0,0,0,0,0,0,0
"ASV_10512",0,0,13,0,0,0,0,0,0,0
"ASV_10513",0,0,13,0,0,0,0,0,0,0
"ASV_10514",0,0,13,0,0,0,0,0,0,0
"ASV_10515",0,0,13,0,0,0,0,0,0,0
"ASV_10516",0,0,13,0,0,0,0,0,0,0
"ASV_10517",0,0,13,0,0,0,0,0,0,0
"ASV_10518",0,0,13,0,0,0,0,0,0,0
"ASV_10519",0,0,0,13,0,0,0,0,0,0
"ASV_10520",0,0,0,13,0,0,0,0,0,0
"ASV_10521",0,0,0,13,0,0,0,0,0,0
"ASV_10522",0,0,0,13,0,0,0,0,0,0
"ASV_10523",0,0,0,13,0,0,0,0,0,0
"ASV_10524",0,0,0,13,0,0,0,0,0,0
"ASV_10525",0,0,0,13,0,0,0,0,0,0
"ASV_10526",0,0,0,13,0,0,0,0,0,0
"ASV_10527",0,0,0,13,0,0,0,0,0,0
"ASV_10528",0,0,0,13,0,0,0,0,0,0
"ASV_10529",0,0,0,13,0,0,0,0,0,0
"ASV_10531",0,0,0,0,13,0,0,0,0,0
"ASV_10542",0,0,0,0,0,13,0,0,0,0
"ASV_10543",0,0,0,0,0,13,0,0,0,0
"ASV_10544",0,0,0,0,0,0,0,13,0,0
"ASV_10545",0,0,0,0,0,0,0,13,0,0
"ASV_10546",0,0,0,0,0,0,0,0,13,0
"ASV_10547",0,0,0,0,0,0,0,0,13,0
"ASV_10548",0,0,0,0,0,0,0,0,0,13
"ASV_10549",0,0,0,0,0,0,0,0,0,13
"ASV_10550",0,0,0,0,0,0,0,0,0,13
"ASV_10551",0,0,0,0,0,0,0,0,0,13
"ASV_10552",0,0,0,0,0,0,0,0,0,13
"ASV_10665",0,0,0,4,0,0,0,0,0,0
"ASV_10709",0,0,0,0,0,0,0,6,0,0
"ASV_10710",0,0,7,0,0,0,0,0,0,0
"ASV_10813",0,0,9,0,0,0,0,0,0,0
"ASV_10936",0,0,0,0,0,0,0,2,0,0
"ASV_10937",0,0,0,10,0,0,0,0,0,0
"ASV_10938",12,0,0,0,0,0,0,0,0,0
"ASV_10939",12,0,0,0,0,0,0,0,0,0
"ASV_10940",12,0,0,0,0,0,0,0,0,0
"ASV_10941",0,12,0,0,0,0,0,0,0,0
"ASV_10942",0,12,0,0,0,0,0,0,0,0
"ASV_10943",0,12,0,0,0,0,0,0,0,0
"ASV_10944",0,12,0,0,0,0,0,0,0,0
"ASV_10945",0,0,12,0,0,0,0,0,0,0
"ASV_10946",0,0,12,0,0,0,0,0,0,0
"ASV_10947",0,0,12,0,0,0,0,0,0,0
"ASV_10948",0,0,0,12,0,0,0,0,0,0
"ASV_10949",0,0,0,12,0,0,0,0,0,0
"ASV_10950",0,0,0,12,0,0,0,0,0,0
"ASV_10951",0,0,0,12,0,0,0,0,0,0
"ASV_10952",0,0,0,12,0,0,0,0,0,0
"ASV_10953",0,0,0,12,0,0,0,0,0,0
"ASV_10954",0,0,0,12,0,0,0,0,0,0
"ASV_10956",0,0,0,12,0,0,0,0,0,0
"ASV_10970",0,0,0,0,0,12,0,0,0,0
"ASV_10971",0,0,0,0,0,0,12,0,0,0
"ASV_10972",0,0,0,0,0,0,5,7,0,0
"ASV_10973",0,0,0,0,0,0,0,12,0,0
"ASV_10974",0,0,0,0,0,0,0,12,0,0
"ASV_10975",0,0,0,0,0,0,0,0,12,0
"ASV_10976",0,0,0,0,0,0,0,0,12,0
"ASV_10977",0,0,0,0,0,0,0,0,12,0
"ASV_10978",0,0,0,0,0,0,0,0,0,12
"ASV_10979",0,0,0,0,0,0,0,0,0,12
"ASV_10980",0,0,0,0,0,0,0,0,0,12
"ASV_11116",0,0,0,5,0,0,0,0,0,0
"ASV_11123",0,9,0,0,0,0,0,0,0,0
"ASV_11149",0,0,0,4,0,0,0,0,0,0
"ASV_11208",0,0,0,3,0,0,0,0,0,0
"ASV_11231",0,0,6,0,0,0,0,0,0,0
"ASV_11288",0,0,0,6,0,0,0,0,0,0
"ASV_11339",0,0,0,0,0,0,0,0,0,4
"ASV_11380",0,0,0,4,0,0,0,0,0,0
"ASV_11401",0,0,0,0,0,0,0,8,0,0
"ASV_11412",0,0,4,0,0,0,0,0,0,0
"ASV_11482",11,0,0,0,0,0,0,0,0,0
"ASV_11483",11,0,0,0,0,0,0,0,0,0
"ASV_11484",8,3,0,0,0,0,0,0,0,0
"ASV_11485",0,11,0,0,0,0,0,0,0,0
"ASV_11486",0,11,0,0,0,0,0,0,0,0
"ASV_11487",0,11,0,0,0,0,0,0,0,0
"ASV_11488",0,11,0,0,0,0,0,0,0,0
"ASV_11489",0,11,0,0,0,0,0,0,0,0
"ASV_11490",0,11,0,0,0,0,0,0,0,0
"ASV_11491",0,5,6,0,0,0,0,0,0,0
"ASV_11492",0,0,11,0,0,0,0,0,0,0
"ASV_11493",0,0,11,0,0,0,0,0,0,0
"ASV_11495",0,0,11,0,0,0,0,0,0,0
"ASV_11496",0,0,11,0,0,0,0,0,0,0
"ASV_11497",0,0,11,0,0,0,0,0,0,0
"ASV_11498",0,0,11,0,0,0,0,0,0,0
"ASV_11499",0,0,11,0,0,0,0,0,0,0
"ASV_11500",0,0,11,0,0,0,0,0,0,0
"ASV_11501",0,0,11,0,0,0,0,0,0,0
"ASV_11502",0,0,11,0,0,0,0,0,0,0
"ASV_11503",0,0,0,11,0,0,0,0,0,0
"ASV_11504",0,0,0,11,0,0,0,0,0,0
"ASV_11505",0,0,0,11,0,0,0,0,0,0
"ASV_11506",0,0,0,11,0,0,0,0,0,0
"ASV_11507",0,0,0,11,0,0,0,0,0,0
"ASV_11508",0,0,0,11,0,0,0,0,0,0
"ASV_11509",0,0,0,11,0,0,0,0,0,0
"ASV_11510",0,0,0,11,0,0,0,0,0,0
"ASV_11511",0,0,0,11,0,0,0,0,0,0
"ASV_11512",0,0,0,11,0,0,0,0,0,0
"ASV_11513",0,0,0,11,0,0,0,0,0,0
"ASV_11514",0,0,0,0,11,0,0,0,0,0
"ASV_11534",0,0,0,0,0,0,0,5,0,0
"ASV_11538",0,0,0,0,0,0,11,0,0,0
"ASV_11539",0,0,0,0,0,0,3,0,0,8
"ASV_11540",0,0,0,0,0,0,0,11,0,0
"ASV_11541",0,0,0,0,0,0,0,11,0,0
"ASV_11542",0,0,0,0,0,0,0,11,0,0
"ASV_11543",0,0,0,0,0,0,0,11,0,0
"ASV_11544",0,0,0,0,0,0,0,11,0,0
"ASV_11545",0,0,0,0,0,0,0,0,11,0
"ASV_11546",0,0,0,0,0,0,0,0,0,11
"ASV_11547",0,0,0,0,0,0,0,0,0,11
"ASV_11548",0,0,0,0,0,0,0,0,0,11
"ASV_11594",0,0,0,0,0,0,0,6,0,0
"ASV_11620",0,0,0,4,0,0,0,0,0,0
"ASV_12093",5,0,0,0,0,0,0,0,0,0
"ASV_12122",10,0,0,0,0,0,0,0,0,0
"ASV_12123",10,0,0,0,0,0,0,0,0,0
"ASV_12124",10,0,0,0,0,0,0,0,0,0
"ASV_12125",10,0,0,0,0,0,0,0,0,0
"ASV_12126",10,0,0,0,0,0,0,0,0,0
"ASV_12127",10,0,0,0,0,0,0,0,0,0
"ASV_12128",10,0,0,0,0,0,0,0,0,0
"ASV_12129",10,0,0,0,0,0,0,0,0,0
"ASV_12130",10,0,0,0,0,0,0,0,0,0
"ASV_12131",0,10,0,0,0,0,0,0,0,0
"ASV_12132",0,10,0,0,0,0,0,0,0,0
"ASV_12133",0,10,0,0,0,0,0,0,0,0
"ASV_12134",0,0,10,0,0,0,0,0,0,0
"ASV_12135",0,0,10,0,0,0,0,0,0,0
"ASV_12136",0,0,10,0,0,0,0,0,0,0
"ASV_12137",0,0,10,0,0,0,0,0,0,0
"ASV_12138",0,0,10,0,0,0,0,0,0,0
"ASV_12139",0,0,10,0,0,0,0,0,0,0
"ASV_12140",0,0,7,0,0,0,0,0,0,3
"ASV_12141",0,0,3,7,0,0,0,0,0,0
"ASV_12142",0,0,0,10,0,0,0,0,0,0
"ASV_12143",0,0,0,10,0,0,0,0,0,0
"ASV_12145",0,0,0,10,0,0,0,0,0,0
"ASV_12146",0,0,0,10,0,0,0,0,0,0
"ASV_12147",0,0,0,10,0,0,0,0,0,0
"ASV_12148",0,0,0,10,0,0,0,0,0,0
"ASV_12149",0,0,0,10,0,0,0,0,0,0
"ASV_12150",0,0,0,10,0,0,0,0,0,0
"ASV_12151",0,0,0,10,0,0,0,0,0,0
"ASV_12152",0,0,0,10,0,0,0,0,0,0
"ASV_12153",0,0,0,10,0,0,0,0,0,0
"ASV_12154",0,0,0,10,0,0,0,0,0,0
"ASV_12155",0,0,0,10,0,0,0,0,0,0
"ASV_12156",0,0,0,10,0,0,0,0,0,0
"ASV_12157",0,0,0,10,0,0,0,0,0,0
"ASV_12158",0,0,0,10,0,0,0,0,0,0
"ASV_12160",0,0,0,10,0,0,0,0,0,0
"ASV_12161",0,0,0,0,10,0,0,0,0,0
"ASV_12162",0,0,0,0,10,0,0,0,0,0
"ASV_12163",0,0,0,0,10,0,0,0,0,0
"ASV_12178",0,0,0,0,0,0,0,4,0,0
"ASV_12179",0,0,0,0,0,10,0,0,0,0
"ASV_12180",0,0,0,0,0,10,0,0,0,0
"ASV_12181",0,0,0,0,0,0,0,10,0,0
"ASV_12182",0,0,0,0,0,0,0,5,5,0
"ASV_12183",0,0,0,0,0,0,0,0,10,0
"ASV_12184",0,0,0,0,0,0,0,0,10,0
"ASV_12185",0,0,0,0,0,0,0,0,10,0
"ASV_12186",0,0,0,0,0,0,0,0,0,10
"ASV_12187",0,0,0,0,0,0,0,0,0,10
"ASV_12188",0,0,0,0,0,0,0,0,0,10
"ASV_12189",0,0,0,0,0,0,0,0,0,10
"ASV_12190",0,0,0,0,0,0,0,0,0,10
"ASV_12191",0,0,0,0,0,0,0,0,0,10
"ASV_12192",0,0,0,0,0,0,0,0,0,10
"ASV_12211",0,0,0,0,0,0,0,0,0,6
"ASV_12353",0,0,0,5,0,0,0,0,0,0
"ASV_12510",0,0,0,2,0,0,0,0,0,0
"ASV_12536",0,0,6,0,0,0,0,0,0,0
"ASV_12649",0,0,7,0,0,0,0,0,0,0
"ASV_12715",0,0,0,3,0,0,0,0,0,0
"ASV_12786",0,0,0,5,0,0,0,0,0,0
"ASV_12787",9,0,0,0,0,0,0,0,0,0
"ASV_12788",9,0,0,0,0,0,0,0,0,0
"ASV_12789",9,0,0,0,0,0,0,0,0,0
"ASV_12790",9,0,0,0,0,0,0,0,0,0
"ASV_12791",9,0,0,0,0,0,0,0,0,0
"ASV_12792",9,0,0,0,0,0,0,0,0,0
"ASV_12793",9,0,0,0,0,0,0,0,0,0
"ASV_12794",9,0,0,0,0,0,0,0,0,0
"ASV_12795",9,0,0,0,0,0,0,0,0,0
"ASV_12796",9,0,0,0,0,0,0,0,0,0
"ASV_12797",9,0,0,0,0,0,0,0,0,0
"ASV_12798",7,0,0,0,0,0,0,0,2,0
"ASV_12799",5,0,0,4,0,0,0,0,0,0
"ASV_12800",0,9,0,0,0,0,0,0,0,0
"ASV_12801",0,9,0,0,0,0,0,0,0,0
"ASV_12802",0,9,0,0,0,0,0,0,0,0
"ASV_12803",0,9,0,0,0,0,0,0,0,0
"ASV_12804",0,9,0,0,0,0,0,0,0,0
"ASV_12805",0,0,9,0,0,0,0,0,0,0
"ASV_12806",0,0,9,0,0,0,0,0,0,0
"ASV_12807",0,0,9,0,0,0,0,0,0,0
"ASV_12808",0,0,9,0,0,0,0,0,0,0
"ASV_12809",0,0,9,0,0,0,0,0,0,0
"ASV_12810",0,0,9,0,0,0,0,0,0,0
"ASV_12811",0,0,9,0,0,0,0,0,0,0
"ASV_12812",0,0,9,0,0,0,0,0,0,0
"ASV_12813",0,0,9,0,0,0,0,0,0,0
"ASV_12814",0,0,9,0,0,0,0,0,0,0
"ASV_12815",0,0,9,0,0,0,0,0,0,0
"ASV_12816",0,0,9,0,0,0,0,0,0,0
"ASV_12817",0,0,9,0,0,0,0,0,0,0
"ASV_12818",0,0,9,0,0,0,0,0,0,0
"ASV_12819",0,0,9,0,0,0,0,0,0,0
"ASV_12820",0,0,9,0,0,0,0,0,0,0
"ASV_12821",0,0,9,0,0,0,0,0,0,0
"ASV_12822",0,0,9,0,0,0,0,0,0,0
"ASV_12823",0,0,5,0,0,0,0,4,0,0
"ASV_12824",0,0,0,9,0,0,0,0,0,0
"ASV_12825",0,0,0,9,0,0,0,0,0,0
"ASV_12826",0,0,0,9,0,0,0,0,0,0
"ASV_12827",0,0,0,9,0,0,0,0,0,0
"ASV_12828",0,0,0,9,0,0,0,0,0,0
"ASV_12829",0,0,0,9,0,0,0,0,0,0
"ASV_12830",0,0,0,9,0,0,0,0,0,0
"ASV_12831",0,0,0,9,0,0,0,0,0,0
"ASV_12832",0,0,0,9,0,0,0,0,0,0
"ASV_12833",0,0,0,9,0,0,0,0,0,0
"ASV_12834",0,0,0,9,0,0,0,0,0,0
"ASV_12835",0,0,0,9,0,0,0,0,0,0
"ASV_12836",0,0,0,9,0,0,0,0,0,0
"ASV_12837",0,0,0,9,0,0,0,0,0,0
"ASV_12838",0,0,0,9,0,0,0,0,0,0
"ASV_12839",0,0,0,9,0,0,0,0,0,0
"ASV_12840",0,0,0,9,0,0,0,0,0,0
"ASV_12860",0,0,0,0,0,9,0,0,0,0
"ASV_12861",0,0,0,0,0,9,0,0,0,0
"ASV_12862",0,0,0,0,0,0,0,9,0,0
"ASV_12863",0,0,0,0,0,0,0,9,0,0
"ASV_12864",0,0,0,0,0,0,0,9,0,0
"ASV_12865",0,0,0,0,0,0,0,9,0,0
"ASV_12866",0,0,0,0,0,0,0,9,0,0
"ASV_12867",0,0,0,0,0,0,0,0,9,0
"ASV_12868",0,0,0,0,0,0,0,0,9,0
"ASV_12869",0,0,0,0,0,0,0,0,0,9
"ASV_12870",0,0,0,0,0,0,0,0,0,9
"ASV_13057",5,0,0,0,0,0,0,0,0,0
"ASV_13072",0,0,0,0,0,0,0,4,0,0
"ASV_13179",0,0,0,2,0,0,0,0,0,0
"ASV_13355",0,2,0,0,0,0,0,0,0,0
"ASV_13636",8,0,0,0,0,0,0,0,0,0
"ASV_13637",8,0,0,0,0,0,0,0,0,0
"ASV_13638",8,0,0,0,0,0,0,0,0,0
"ASV_13639",8,0,0,0,0,0,0,0,0,0
"ASV_13640",8,0,0,0,0,0,0,0,0,0
"ASV_13641",8,0,0,0,0,0,0,0,0,0
"ASV_13642",8,0,0,0,0,0,0,0,0,0
"ASV_13643",8,0,0,0,0,0,0,0,0,0
"ASV_13644",8,0,0,0,0,0,0,0,0,0
"ASV_13645",8,0,0,0,0,0,0,0,0,0
"ASV_13646",8,0,0,0,0,0,0,0,0,0
"ASV_13647",8,0,0,0,0,0,0,0,0,0
"ASV_13648",8,0,0,0,0,0,0,0,0,0
"ASV_13649",8,0,0,0,0,0,0,0,0,0
"ASV_13650",0,8,0,0,0,0,0,0,0,0
"ASV_13651",0,8,0,0,0,0,0,0,0,0
"ASV_13652",0,8,0,0,0,0,0,0,0,0
"ASV_13653",0,8,0,0,0,0,0,0,0,0
"ASV_13654",0,8,0,0,0,0,0,0,0,0
"ASV_13655",0,3,0,5,0,0,0,0,0,0
"ASV_13656",0,0,8,0,0,0,0,0,0,0
"ASV_13657",0,0,8,0,0,0,0,0,0,0
"ASV_13658",0,0,8,0,0,0,0,0,0,0
"ASV_13659",0,0,8,0,0,0,0,0,0,0
"ASV_13660",0,0,8,0,0,0,0,0,0,0
"ASV_13661",0,0,8,0,0,0,0,0,0,0
"ASV_13662",0,0,8,0,0,0,0,0,0,0
"ASV_13663",0,0,0,8,0,0,0,0,0,0
"ASV_13664",0,0,0,8,0,0,0,0,0,0
"ASV_13665",0,0,0,8,0,0,0,0,0,0
"ASV_13666",0,0,0,8,0,0,0,0,0,0
"ASV_13667",0,0,0,8,0,0,0,0,0,0
"ASV_13668",0,0,0,8,0,0,0,0,0,0
"ASV_13669",0,0,0,8,0,0,0,0,0,0
"ASV_13670",0,0,0,8,0,0,0,0,0,0
"ASV_13671",0,0,0,8,0,0,0,0,0,0
"ASV_13672",0,0,0,8,0,0,0,0,0,0
"ASV_13673",0,0,0,8,0,0,0,0,0,0
"ASV_13674",0,0,0,8,0,0,0,0,0,0
"ASV_13675",0,0,0,8,0,0,0,0,0,0
"ASV_13676",0,0,0,8,0,0,0,0,0,0
"ASV_13677",0,0,0,8,0,0,0,0,0,0
"ASV_13678",0,0,0,8,0,0,0,0,0,0
"ASV_13679",0,0,0,8,0,0,0,0,0,0
"ASV_13680",0,0,0,8,0,0,0,0,0,0
"ASV_13681",0,0,0,8,0,0,0,0,0,0
"ASV_13708",0,0,0,0,0,8,0,0,0,0
"ASV_13709",0,0,0,0,0,0,8,0,0,0
"ASV_13710",0,0,0,0,0,0,8,0,0,0
"ASV_13711",0,0,0,0,0,0,0,8,0,0
"ASV_13712",0,0,0,0,0,0,0,8,0,0
"ASV_13713",0,0,0,0,0,0,0,8,0,0
"ASV_13714",0,0,0,0,0,0,0,8,0,0
"ASV_13715",0,0,0,0,0,0,0,0,8,0
"ASV_13716",0,0,0,0,0,0,0,0,8,0
"ASV_13717",0,0,0,0,0,0,0,0,8,0
"ASV_13718",0,0,0,0,0,0,0,0,8,0
"ASV_13719",0,0,0,0,0,0,0,0,8,0
"ASV_13720",0,0,0,0,0,0,0,0,8,0
"ASV_13721",0,0,0,0,0,0,0,0,0,8
"ASV_13722",0,0,0,0,0,0,0,0,0,8
"ASV_13723",0,0,0,0,0,0,0,0,0,8
"ASV_13724",0,0,0,0,0,0,0,0,0,8
"ASV_13725",0,0,0,0,0,0,0,0,0,8
"ASV_13911",0,0,0,0,0,0,0,3,0,0
"ASV_14630",7,0,0,0,0,0,0,0,0,0
"ASV_14631",7,0,0,0,0,0,0,0,0,0
"ASV_14632",7,0,0,0,0,0,0,0,0,0
"ASV_14633",7,0,0,0,0,0,0,0,0,0
"ASV_14634",7,0,0,0,0,0,0,0,0,0
"ASV_14635",7,0,0,0,0,0,0,0,0,0
"ASV_14636",7,0,0,0,0,0,0,0,0,0
"ASV_14637",7,0,0,0,0,0,0,0,0,0
"ASV_14638",7,0,0,0,0,0,0,0,0,0
"ASV_14639",7,0,0,0,0,0,0,0,0,0
"ASV_14640",7,0,0,0,0,0,0,0,0,0
"ASV_14641",7,0,0,0,0,0,0,0,0,0
"ASV_14642",7,0,0,0,0,0,0,0,0,0
"ASV_14643",0,7,0,0,0,0,0,0,0,0
"ASV_14644",0,7,0,0,0,0,0,0,0,0
"ASV_14645",0,7,0,0,0,0,0,0,0,0
"ASV_14646",0,7,0,0,0,0,0,0,0,0
"ASV_14647",0,7,0,0,0,0,0,0,0,0
"ASV_14648",0,7,0,0,0,0,0,0,0,0
"ASV_14649",0,7,0,0,0,0,0,0,0,0
"ASV_14650",0,0,7,0,0,0,0,0,0,0
"ASV_14651",0,0,7,0,0,0,0,0,0,0
"ASV_14652",0,0,7,0,0,0,0,0,0,0
"ASV_14653",0,0,7,0,0,0,0,0,0,0
"ASV_14654",0,0,7,0,0,0,0,0,0,0
"ASV_14655",0,0,7,0,0,0,0,0,0,0
"ASV_14656",0,0,7,0,0,0,0,0,0,0
"ASV_14657",0,0,0,7,0,0,0,0,0,0
"ASV_14658",0,0,0,7,0,0,0,0,0,0
"ASV_14659",0,0,0,7,0,0,0,0,0,0
"ASV_14660",0,0,0,7,0,0,0,0,0,0
"ASV_14661",0,0,0,7,0,0,0,0,0,0
"ASV_14662",0,0,0,7,0,0,0,0,0,0
"ASV_14663",0,0,0,7,0,0,0,0,0,0
"ASV_14664",0,0,0,7,0,0,0,0,0,0
"ASV_14665",0,0,0,7,0,0,0,0,0,0
"ASV_14666",0,0,0,7,0,0,0,0,0,0
"ASV_14667",0,0,0,7,0,0,0,0,0,0
"ASV_14668",0,0,0,7,0,0,0,0,0,0
"ASV_14669",0,0,0,7,0,0,0,0,0,0
"ASV_14670",0,0,0,7,0,0,0,0,0,0
"ASV_14671",0,0,0,7,0,0,0,0,0,0
"ASV_14672",0,0,0,7,0,0,0,0,0,0
"ASV_14673",0,0,0,7,0,0,0,0,0,0
"ASV_14674",0,0,0,7,0,0,0,0,0,0
"ASV_14675",0,0,0,0,7,0,0,0,0,0
"ASV_14715",0,0,0,0,0,7,0,0,0,0
"ASV_14716",0,0,0,0,0,0,7,0,0,0
"ASV_14717",0,0,0,0,0,0,7,0,0,0
"ASV_14718",0,0,0,0,0,0,0,7,0,0
"ASV_14719",0,0,0,0,0,0,0,7,0,0
"ASV_14720",0,0,0,0,0,0,0,7,0,0
"ASV_14721",0,0,0,0,0,0,0,7,0,0
"ASV_14722",0,0,0,0,0,0,0,0,3,4
"ASV_14723",0,0,0,0,0,0,0,0,0,7
"ASV_14724",0,0,0,0,0,0,0,0,0,7
"ASV_14725",0,0,0,0,0,0,0,0,0,7
"ASV_14726",0,0,0,0,0,0,0,0,0,7
"ASV_14727",0,0,0,0,0,0,0,0,0,7
"ASV_14915",0,0,0,0,0,0,0,3,0,0
"ASV_15792",0,0,0,3,0,0,0,0,0,0
"ASV_15794",6,0,0,0,0,0,0,0,0,0
"ASV_15795",6,0,0,0,0,0,0,0,0,0
"ASV_15796",6,0,0,0,0,0,0,0,0,0
"ASV_15797",6,0,0,0,0,0,0,0,0,0
"ASV_15798",6,0,0,0,0,0,0,0,0,0
"ASV_15799",6,0,0,0,0,0,0,0,0,0
"ASV_15800",6,0,0,0,0,0,0,0,0,0
"ASV_15801",6,0,0,0,0,0,0,0,0,0
"ASV_15802",6,0,0,0,0,0,0,0,0,0
"ASV_15803",6,0,0,0,0,0,0,0,0,0
"ASV_15804",6,0,0,0,0,0,0,0,0,0
"ASV_15805",6,0,0,0,0,0,0,0,0,0
"ASV_15806",6,0,0,0,0,0,0,0,0,0
"ASV_15807",4,0,0,0,0,0,0,0,0,2
"ASV_15808",0,6,0,0,0,0,0,0,0,0
"ASV_15809",0,6,0,0,0,0,0,0,0,0
"ASV_15810",0,6,0,0,0,0,0,0,0,0
"ASV_15811",0,6,0,0,0,0,0,0,0,0
"ASV_15812",0,6,0,0,0,0,0,0,0,0
"ASV_15813",0,6,0,0,0,0,0,0,0,0
"ASV_15814",0,6,0,0,0,0,0,0,0,0
