SampleID,X1_Ambient_Intact,X10_Ambient_Disrupted,X11_Ambient_Disrupted,X12_Ambient_Disrupted,X2_Ambient_Intact,X3_Ambient_Intact,X39_Medium_Intact,X4_Ambient_Intact,X40_Medium_Intact,X41_Medium_Intact,X42_Medium_Intact,X43_Medium_Intact,X44_Medium_Intact,X46_Medium_Disrupted,X47_Medium_Disrupted,X48_Medium_Disrupted,X49_Medium_Disrupted,X5_Ambient_Intact,X50_Medium_Disrupted,X6_Ambient_Intact,X7_Ambient_Disrupted,X77_Low_Intact,X78_Low_Intact,X79_Low_Intact,X8_Ambient_Disrupted,X80_Low_Intact,X81_Low_Intact,X82_Low_Intact,X83_Low_Disrupted,X84_Low_Disrupted,X85_Low_Disrupted,X86_Low_Disrupted,X87_Low_Disrupted,X88_Low_Disrupted,X9_Ambient_Disrupted
ASV_5996_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0.020106098,0.023725225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5997_Desulfatitalea,0,0,0,0,0,0,0,0,0,0,0.035587838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5998_Methylotenera,0,0,0,0,0,0,0,0,0,0,0.025550243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010311018,0,0,0,0,0,0
ASV_5999_Vitiosangium,0,0,0,0,0,0,0,0,0,0,0.020075191,0,0.018507302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007093624
ASV_6000_Unidentified Ignavibacteriaceae,0,0,0,0,0,0,0,0,0,0,0.014600139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6002_Marinomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019119615,0,0,0,0,0.02068565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6003_Desulforhopalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019774269,0,0,0,0,0,0,0,0,0.030446034,0,0,0,0,0,0,0,0,0,0,0
ASV_6004_JC017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018253171,0,0,0,0.008751621,0,0,0,0,0,0,0,0,0,0.014997844,0,0,0,0,0,0
ASV_6005_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608439,0.007621545,0,0,0,0,0.010838766,0,0,0,0,0,0,0,0,0.006692097,0,0.017102788,0,0,0
ASV_6006_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019053861,0,0,0,0,0,0,0,0,0,0,0,0,0.013123114,0,0,0,0,0,0
ASV_6007_Unidentified Actinomycetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017529553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018586281,0
ASV_6008_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012194471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021988318,0,0,0,0,0
ASV_6009_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005335081,0,0,0,0.011386352,0,0,0,0,0.021016792,0,0,0,0,0,0,0,0,0,0.007093624
ASV_6010_WTGL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004572927,0,0,0,0,0,0,0.057006633,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6011_Mor1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030911166,0,0,0,0,0,0,0,0,0,0,0,0,0.012428179,0,0,0,0,0
ASV_6012_Rubripirellula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013077801,0,0.006364815,0,0,0,0,0,0.016813434,0,0,0,0,0,0,0,0,0,0.014187248
ASV_6014_Oceanispirochaeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066807705,0,0,0.041806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6015_Desulfotignum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022276854,0,0,0,0,0.012881015,0,0,0,0,0,0,0,0,0,0,0
ASV_6016_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015116436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019080146,0,0
ASV_6017_Desulfosalsimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049340857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6018_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024037853,0,0,0,0,0,0,0,0.031187625,0,0,0,0,0,0,0
ASV_6019_Unidentified Marinifilaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027871112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024827684
ASV_6020_Unidentified Vampirovibrionia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001548395,0,0,0,0,0,0,0.018712575,0.008436287,0,0,0.026431581,0,0,0
ASV_6021_Berkiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010539012,0,0,0,0,0,0,0,0,0,0,0
ASV_6022_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100342193,0,0,0,0,0,0,0,0,0
ASV_6023_SZUA-318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100342193,0,0,0,0,0,0,0,0,0
ASV_6024_Unidentified Rhodobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100342193,0,0,0,0,0,0,0,0,0
ASV_6025_Saccharicrinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030424777,0,0,0,0,0,0,0,0
ASV_6026_Unidentified Desulfobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030424777,0,0,0,0,0,0,0,0
ASV_6027_Methanolobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017942817,0,0.014997844,0,0,0,0,0,0
ASV_6028_S5133MH16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016382572,0,0,0,0,0,0,0,0
ASV_6029_GCA-2748055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04530406,0
ASV_6030_Thiodiazotropha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046108556
ASV_6031_Saccharicrinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6032_Unidentified Lachnospirales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6033_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6038_SZUA-442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6039_UBA5623,0.015827436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016446952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6040_Leucothrix,0.015827436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018291707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6041_SURF-56,0.014696905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008406717,0,0,0,0,0,0,0,0.006678051,0,0
ASV_6042_PWKZ01,0.007913718,0,0,0,0,0,0,0,0,0,0,0.01375705,0,0,0,0,0,0,0,0.012651502,0,0,0,0,0,0,0.00624098,0.015593812,0,0,0,0,0,0,0
ASV_6043_Unidentified DEV007,0.006783187,0,0,0,0,0,0,0,0.010101775,0,0,0,0,0,0,0,0,0,0.008751621,0,0.00309679,0,0,0,0,0,0,0,0,0,0,0,0.003816029,0,0.005911353
ASV_6044_Fulvivirga,0,0.021212624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010838766,0,0,0,0,0,0,0,0,0.00764811,0,0,0,0,0
ASV_6045_Unidentified Flavobacteriales,0,0.021212624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6046_Phaeodactylibacter,0,0.016601184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008581347,0,0,0,0,0,0,0,0.010640436
ASV_6047_Berkiella,0,0.012912032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006097236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015296221,0,0,0,0,0
ASV_6048_SMWR01,0,0.008300592,0,0,0,0,0.010644243,0,0,0,0,0,0.028602194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6049_WLWV01,0,0.00461144,0,0,0,0,0,0.010012197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01247505,0,0,0,0,0,0.005808213,0
ASV_6050_Unidentified Enterobacterales,0,0.00461144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566673,0,0,0.010121201,0,0,0,0,0,0,0.007801225,0,0.001874731,0,0,0.007773994,0,0,0
ASV_6051_Celeribacter,0,0.002766864,0.012060463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030739037
ASV_6052_JAAAOM01,0,0,0.033501286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012402095,0,0
ASV_6053_Unidentified Bacteria,0,0,0.021440823,0,0,0,0,0.009101997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6054_Tropicimonas,0,0,0.01876072,0,0,0,0.008870202,0,0,0,0,0,0,0,0,0,0,0,0.011138427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6055_Unidentified Chromatiaceae,0,0,0.00938036,0,0,0,0.021288486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008275895
ASV_6056_Unidentified Ignavibacteriaceae,0,0,0,0.042077625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6057_Unidentified Peptostreptococcales,0,0,0,0.021880365,0,0,0.003548081,0,0,0,0.005475052,0,0,0,0,0,0,0,0.011934029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6058_Mor1,0,0,0,0.01683105,0,0,0.011531263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023321983,0,0,0
ASV_6059_Unidentified Actinobacteriota,0,0,0,0,0,0.029345183,0,0,0,0,0.011862613,0,0,0,0,0,0,0,0,0,0.00619358,0,0,0,0,0.010291507,0.007801225,0,0,0,0,0,0,0,0
ASV_6060_JAADFK01,0,0,0,0,0,0.025153014,0,0,0,0,0,0,0,0,0,0.016005244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6061_Unidentified Desulfobacterales,0,0,0,0,0,0,0.033706769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6062_Unidentified Bacteroidales,0,0,0,0,0,0,0.016853384,0,0,0,0.010950104,0,0,0,0,0,0,0,0,0,0.010838766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6063_Unidentified Bacteria,0,0,0,0,0,0,0.011531263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037830226,0,0,0.010915669,0,0,0,0,0,0,0
ASV_6064_Unidentified Bacteroidia,0,0,0,0,0,0,0.011531263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029275033,0,0,0,0,0,0,0,0,0,0,0
ASV_6065_Unidentified Pseudomonadales,0,0,0,0,0,0,0.010644243,0.006371398,0,0.029385836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6066_UNRQ01,0,0,0,0,0,0,0.010644243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023118472,0,0,0,0,0,0,0,0.01431011,0,0
ASV_6067_Arenicella,0,0,0,0,0,0,0.007983182,0,0,0,0,0,0,0,0.010647683,0,0,0,0.012729631,0,0.009290371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6068_GCF-000787395,0,0,0,0,0,0,0,0.034587589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6070_WLXD01,0,0,0,0,0,0,0,0.019114194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6071_Unidentified Desulfobulbales,0,0,0,0,0,0,0,0.018203994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6072_Unidentified Rhodobacteraceae,0,0,0,0,0,0,0,0.017293794,0,0,0.006387561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6073_Limimaricola,0,0,0,0,0,0,0,0.014563195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009293141,0
ASV_6074_UBA9145,0,0,0,0,0,0,0,0.012742796,0,0,0,0,0,0.017648876,0,0,0,0,0.006364815,0,0,0,0,0,0,0,0.00312049,0,0,0,0,0,0,0,0
ASV_6075_UBA1844,0,0,0,0,0,0,0,0.010922396,0,0,0.004562543,0,0,0,0,0.006097236,0,0,0,0.007590901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6076_PMG-095,0,0,0,0,0,0,0,0,0.063136096,0,0.011862613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6077_Thalassotalea_A,0,0,0,0,0,0,0,0,0.063136096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010141592,0,0,0,0,0,0,0,0
ASV_6078_Desulfobacter,0,0,0,0,0,0,0,0,0.060610652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024184632,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6079_Unidentified Prolixibacteraceae,0,0,0,0,0,0,0,0,0,0.058771672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6080_Unidentified Desulfobacterales,0,0,0,0,0,0,0,0,0,0.058771672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6082_Desulfofustis,0,0,0,0,0,0,0,0,0,0.020106098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029275033,0,0,0,0,0,0,0,0,0,0,0
ASV_6083_Pseudophaeobacter_A,0,0,0,0,0,0,0,0,0,0.010826361,0.015512647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010921715,0,0,0,0,0,0,0,0
ASV_6084_UBA1844,0,0,0,0,0,0,0,0,0,0,0.034675329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6085_GWE2-31-10,0,0,0,0,0,0,0,0,0,0,0.034675329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6086_Caldilinea,0,0,0,0,0,0,0,0,0,0,0.019162682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005460857,0,0,0,0,0.007773994,0.004770037,0,0
ASV_6087_Microbulbifer,0,0,0,0,0,0,0,0,0,0,0.018250173,0,0,0,0.010647683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01049408,0,0
ASV_6088_Unidentified Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0.017337665,0,0.031967158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6089_Desulfuromusa,0,0,0,0,0,0,0,0,0,0,0.012775121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012610075,0,0,0,0,0,0,0,0,0,0
ASV_6090_UNRQ01,0,0,0,0,0,0,0,0,0,0,0.012775121,0,0,0,0,0.007621545,0,0,0,0,0,0,0,0,0,0,0.00312049,0,0,0,0,0,0,0.011616426,0
ASV_6091_Desulfopila,0,0,0,0,0,0,0,0,0,0,0.010950104,0,0,0,0,0,0,0,0.006364815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010640436
ASV_6093_QQUJ01,0,0,0,0,0,0,0,0,0,0,0.007300069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006561557,0,0,0,0,0,0
ASV_6094_Unidentified Flavobacteriaceae,0,0,0,0,0,0,0,0,0,0,0.007300069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016382572,0,0,0,0,0,0,0.010454783,0
ASV_6095_Thiodiazotropha,0,0,0,0,0,0,0,0,0,0,0.007300069,0,0,0,0,0,0,0,0.023868057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6096_S5133MH16,0,0,0,0,0,0,0,0,0,0,0.006387561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017208248,0,0,0,0,0
ASV_6097_RFSX01,0,0,0,0,0,0,0,0,0,0,0.005475052,0,0,0,0,0,0,0,0,0,0.024774321,0,0,0,0,0,0,0,0.005624192,0,0,0.015547989,0,0,0
ASV_6099_S5133MH16,0,0,0,0,0,0,0,0,0,0,0,0,0.063934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6100_Unidentified Desulfobacterota,0,0,0,0,0,0,0,0,0,0,0,0,0.03364964,0,0,0,0,0,0,0,0.027871112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6101_S5133MH16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036768491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012402095,0,0
ASV_6102_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027944053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6103_Maridesulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019119615,0.013689879,0,0,0,0,0,0,0,0,0,0,0,0.01248196,0,0,0,0,0,0,0,0
ASV_6104_Fulvivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007353698,0,0,0,0,0,0,0,0,0,0,0,0,0.00936147,0,0,0,0,0,0,0,0
ASV_6105_Unidentified UBA8517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005882959,0,0,0,0,0,0,0,0,0,0,0,0,0.004680735,0,0,0.016252235,0,0.009328793,0,0,0
ASV_6106_LZORAL124-64-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039548538,0,0,0,0,0,0,0,0,0,0,0,0.00624098,0,0,0,0,0,0.003816029,0,0
ASV_6107_KBS-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015210976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6108_Izemoplasma_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011432317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026717779,0
ASV_6109_Desulfovibrio_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010342825,0,0,0,0,0,0,0,0.004680735,0,0,0,0,0,0.007632058,0,0
ASV_6110_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048075707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6111_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048075707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6112_S5133MH16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048075707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6113_Unidentified Cellvibrionaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031628754,0,0,0,0,0.02732183,0,0,0,0,0,0,0,0,0,0
ASV_6114_Thiohalomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126515,0,0,0,0,0,0,0,0.034306387,0,0,0,0,0,0,0
ASV_6115_SURF-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058839013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6116_Unidentified Halieaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024774321,0,0,0,0,0,0,0,0,0,0,0,0.01049408,0.011616426,0
ASV_6117_UBA2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004645185,0,0,0,0,0,0,0.0249501,0,0,0,0,0,0.00464657,0
ASV_6118_UBA2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065644002,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6119_Desulfobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018736021,0,0,0.017162695,0,0,0,0,0,0,0,0
ASV_6120_Desulfopila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016394019,0,0,0,0,0,0,0,0.007773994,0.018126139,0,0
ASV_6122_Unidentified Marinilabiliaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097769316,0,0,0,0,0,0,0,0,0
ASV_6123_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043738904,0,0,0.01968467,0,0,0,0,0,0
ASV_6124_CAINDZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014822327,0,0.01780994,0,0,0,0,0,0
ASV_6125_Saccharicrinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010141592,0,0,0,0,0,0,0,0
ASV_6127_S5133MH16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936147,0,0,0,0,0,0,0,0
ASV_6128_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03561988,0,0,0,0,0,0
ASV_6129_Unidentified Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025308862,0.010516152,0,0,0,0,0
ASV_6130_Devosia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036328525,0,0,0,0,0
ASV_6132_UNRQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059082358,0,0,0
ASV_6133_Desulforhopalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036252278,0,0
ASV_6134_Unidentified Sedimenticolaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036252278,0,0
ASV_6135_Unidentified Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044142417,0
ASV_6136_JAADFK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6137_GCA-2746365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6152_Unidentified UBA5794,0.011305311,0,0,0,0,0,0.005322121,0,0,0.007733115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6153_QGON01,0.003391593,0,0,0,0,0,0,0,0,0,0,0,0,0.005882959,0,0,0,0,0,0,0.009290371,0,0,0,0.008406717,0.005145753,0.00312049,0,0,0.002868041,0,0,0,0,0.002364541
ASV_6154_Marispirochaeta,0.001130531,0,0,0.00336621,0,0,0,0,0,0,0,0,0.015142338,0,0,0,0,0,0.00397801,0,0,0,0,0,0,0,0,0.003118762,0,0,0,0,0,0,0
ASV_6155_Vibrio,0,0.014756608,0,0,0.089285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6156_Unidentified Gammaproteobacteria,0,0.00922288,0,0,0.017006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009547223,0,0,0,0,0,0,0,0.003900612,0,0,0,0,0,0,0,0.003546812
ASV_6157_Unidentified Alteromonadaceae,0,0.00922288,0,0,0,0,0,0,0,0,0.009125087,0,0,0,0,0,0,0,0,0.006325751,0.018580741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6158_Arctic95D-9,0,0.008300592,0,0,0,0,0.007096162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007093624
ASV_6159_Muricauda,0,0.007378304,0,0,0,0,0,0,0,0,0,0,0,0,0.012168781,0.011432317,0,0,0,0.007590901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6160_Desulfobulbus_A,0,0.006456016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015483951,0,0,0,0,0,0,0,0,0,0,0,0.006678051,0,0
ASV_6161_S5133MH16,0,0.003689152,0,0,0,0,0.002661061,0,0.010101775,0,0,0,0,0.010295177,0,0.003048618,0,0,0.006364815,0,0,0,0,0,0,0,0,0,0.004686826,0,0,0.003109598,0,0,0
ASV_6162_Unidentified Prolixibacteraceae,0,0.003689152,0,0,0,0,0,0.010012197,0,0,0,0,0.00841241,0,0,0,0,0,0,0.003795451,0,0,0,0.004684005,0,0,0,0,0,0,0,0,0,0.006969855,0
ASV_6163_Unidentified Desulfobacterales,0,0,0.028141081,0,0,0,0,0,0,0,0,0,0.026919712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
