,H1,H2,H3,H4,H5,U1,U2,U3,U4,U5
ASV_2392,0.011983403,0.099138124,0.007368618,0.038741308,0,0,0,0,0,0
ASV_2402,0.003495159,0,0,0.110212342,0.178349876,0,0,0.003440091,0.003595389,0
ASV_2406,0,0.158978252,0.004421171,0.007347489,0,0,0,0,0,0
ASV_2414,0,0,0,0,0,0,0,0,0.122962313,0
ASV_2418,0.008987552,0,0.077124864,0,0,0,0,0.007863065,0,0
ASV_2419,0.015977871,0,0,0.018034747,0,0,0.028989045,0,0.023729569,0
ASV_2422,0,0,0.099721957,0,0,0,0,0,0,0
ASV_2432,0.01947303,0,0,0.100860992,0,0,0,0,0,0
ASV_2456,0,0,0,0,0,0.022278428,0,0,0,0
ASV_2457,0,0,0.022597094,0,0,0,0,0,0,0
ASV_2464,0,0,0,0,0,0,0,0.017200454,0.074784097,0.023391256
ASV_2472,0,0,0,0,0,0,0,0,0,0.057883448
ASV_2473,0,0,0.009333582,0,0,0,0,0,0,0
ASV_2479,0,0.023221542,0,0.11355211,0,0,0,0,0,0
ASV_2480,0,0,0,0,0,0,0,0.045212622,0,0.041232045
ASV_2488,0,0,0,0,0,0,0,0,0,0.058676372
ASV_2489,0.080388662,0,0,0,0,0,0,0.016709013,0,0
ASV_2494,0,0,0,0.018702701,0,0,0,0,0,0
ASV_2502,0,0,0,0,0,0.25030469,0,0,0,0
ASV_2504,0,0,0,0,0,0,0,0.046195505,0,0.039646197
ASV_2508,0,0,0.004912412,0,0,0,0.016783131,0.017691896,0.002876311,0
ASV_2511,0,0,0.050597841,0,0,0,0,0,0,0
ASV_2512,0,0,0.026035782,0.093513503,0,0,0,0,0,0
ASV_2521,0.004493776,0,0,0,0,0,0,0.030469376,0.006471701,0
ASV_2522,0.095867224,0,0,0,0,0,0,0,0,0
ASV_2527,0.015478562,0,0,0.099525085,0,0,0,0.005405857,0,0
ASV_2528,0,0,0.02112337,0.098857131,0,0,0,0,0,0
ASV_2529,0,0,0,0.112884157,0.170595533,0,0,0,0,0
ASV_2533,0.031456433,0.058946992,0,0,0,0,0,0,0,0
ASV_2534,0.035950209,0.083061671,0.012281029,0,0,0,0,0,0,0
ASV_2545,0.002496542,0.005358817,0.005403653,0.004007722,0,0,0.05797809,0.002457208,0,0
ASV_2547,0,0,0,0.125575275,0,0,0,0,0,0
ASV_2557,0.013980637,0,0,0.088837828,0,0,0,0,0,0.002775234
ASV_2561,0.042940527,0,0.021614611,0,0,0,0,0,0,0
ASV_2572,0,0,0,0,0,0,0,0.031452259,0,0.041628507
ASV_2573,0.084383129,0,0,0,0,0,0,0,0,0.006343392
ASV_2579,0.022968189,0.05001563,0.027018264,0,0,0,0.010680175,0,0,0
ASV_2581,0,0,0,0,0,0.05241983,0,0.070767583,0,0
ASV_2587,0.056921164,0.029473496,0,0,0,0,0,0.017691896,0,0
ASV_2596,0,0,0.016210959,0.058779916,0.209367246,0,0,0,0,0
ASV_2598,0.010485478,0,0,0,0,0,0,0,0,0
ASV_2599,0,0,0,0.121567553,0,0,0,0,0,0
ASV_2610,0,0,0,0.1208996,0,0,0,0,0,0
ASV_2622,0.035450901,0.029473496,0.024562058,0.013359072,0,0,0,0,0,0
ASV_2623,0.003994468,0,0,0.062119684,0.5117866,0,0,0,0,0.005154006
ASV_2627,0,0,0,0.117559832,0,0,0,0,0,0
ASV_2628,0,0,0,0,0,0,0.196820359,0.013268922,0.002876311,0.007532777
ASV_2633,0,0.011610771,0.018175923,0,0,0,0,0,0,0
ASV_2641,0,0,0,0,0,0.065524788,0,0,0,0.023391256
ASV_2642,0.028959891,0,0.04617667,0,0,0,0,0.01277748,0,0
ASV_2651,0.004493776,0.02858036,0.060913905,0.005343629,0,0,0,0,0,0
ASV_2657,0,0,0.052071564,0.017366793,0,0,0,0,0,0
ASV_2660,0,0,0,0,0,0,0,0.005405857,0,0.002378772
ASV_2664,0,0,0,0,0,0,0,0.08600227,0,0
ASV_2675,0,0,0.008842341,0,0,0,0,0,0,0
ASV_2679,0,0.013397044,0,0,0,0,0,0,0.055368995,0
ASV_2680,0,0,0,0,0,0,0,0,0,0.068587921
ASV_2687,0,0,0.068282523,0,0,0,0,0,0,0
ASV_2689,0,0,0.084493481,0,0,0,0,0,0,0
ASV_2690,0,0,0,0.114888018,0,0,0,0,0,0
ASV_2701,0,0,0.034878123,0.040077215,0,0,0,0.006880182,0.005033545,0
ASV_2703,0,0,0.0083511,0,0,0.057661813,0,0.049635596,0,0
ASV_2704,0,0.037511722,0.047650393,0.016030886,0,0,0,0.003440091,0,0
ASV_2710,0.006990318,0,0,0.016030886,0,0,0,0,0,0
ASV_2711,0,0.150940026,0,0,0,0,0,0,0,0
ASV_2717,0,0,0.003438688,0.012023165,0,0,0,0,0,0
ASV_2721,0,0,0,0.071471034,0,0,0,0,0,0
ASV_2722,0,0,0.0167022,0.042081076,0,0,0,0,0,0
ASV_2725,0,0,0,0.020038608,0,0,0,0,0,0
ASV_2728,0.046435687,0,0,0,0.108560794,0,0,0,0.009348012,0.018633713
ASV_2729,0.020471647,0,0,0.084162152,0,0,0,0,0,0
ASV_2730,0,0.058946992,0,0.067463313,0,0,0,0,0,0
ASV_2736,0,0,0,0.094181456,0,0,0,0,0,0
ASV_2738,0,0,0,0,0,0,0.079338439,0.00638874,0.004314467,0
ASV_2740,0,0,0,0,0,0,0,0.042755414,0.047459138,0
ASV_2742,0,0,0,0,0,0,0,0,0,0.027355876
ASV_2750,0.082385896,0,0,0,0,0,0,0,0,0
ASV_2755,0.024965423,0.032152905,0.021614611,0.016030886,0,0,0,0,0,0
ASV_2760,0,0,0.008842341,0.097521224,0,0,0,0,0,0
ASV_2761,0,0,0.001473724,0.096185317,0,0,0,0.008354506,0,0
ASV_2762,0,0,0,0,0,0,0,0,0,0.065019764
ASV_2774,0.017975104,0,0,0,0,0,0,0,0.071907785,0.010704473
ASV_2780,0,0,0.018667164,0.047424705,0,0,0,0,0,0
ASV_2782,0,0,0,0,0,0,0,0.016217571,0,0
ASV_2793,0.014979254,0,0.036351847,0,0,0,0,0,0,0.001585848
ASV_2795,0,0,0.078598587,0,0,0,0,0,0,0
ASV_2801,0.015977871,0,0.031439435,0,0,0,0,0,0,0
ASV_2811,0,0,0,0,0,0.20705833,0,0,0,0
ASV_2816,0.004493776,0,0,0.006011582,0,0,0,0.005897299,0,0
ASV_2817,0,0.040191131,0,0,0,0,0,0,0,0
ASV_2825,0.078391428,0,0,0,0,0,0,0,0,0
ASV_2835,0,0,0,0,0,0,0,0,0,0.061055144
ASV_2838,0,0,0,0.10420076,0,0,0,0,0,0
ASV_2844,0.001497925,0,0,0,0,0,0.028989045,0.002948649,0.008628934,0.003568158
ASV_2847,0,0,0.065826317,0,0,0,0,0,0,0
ASV_2861,0,0,0,0,0,0.007862975,0,0,0,0.022994794
ASV_2871,0,0,0,0,0,0,0,0,0,0.048368361
ASV_2873,0,0,0.008842341,0.089505781,0,0,0,0,0,0
ASV_2888,0,0,0,0.100860992,0,0,0,0,0,0
ASV_2889,0,0,0,0.100860992,0,0,0,0,0,0
ASV_2900,0,0,0,0,0,0,0,0,0.107861678,0
ASV_2911,0.014979254,0,0.009824823,0.036069494,0,0,0,0,0,0
ASV_2916,0,0,0.009333582,0,0,0.083871729,0,0,0,0
ASV_2923,0,0.013397044,0.031930676,0,0,0,0,0,0,0
ASV_2935,0,0,0.005894894,0.008015443,0,0,0.027463306,0.034400908,0.010786168,0.00396462
ASV_2937,0,0.018755861,0.029965711,0.038741308,0,0,0,0,0,0
ASV_2939,0.072899035,0,0,0,0,0,0,0,0,0
ASV_2947,0,0,0.07122997,0,0,0,0,0,0,0
ASV_2955,0.031456433,0,0,0,0,0,0,0,0.043144671,0.008325701
ASV_2956,0,0,0,0,0,0,0,0.070767583,0,0
ASV_2969,0.007489627,0,0.01277227,0.000667954,0.341191067,0,0,0.001474325,0.003595389,0
ASV_2970,0.000998617,0,0.001964965,0.002003861,0.597084367,0,0,0,0.009348012,0
ASV_2971,0.046934995,0,0,0.030725865,0,0,0,0,0,0
ASV_2973,0,0,0.027509506,0.010687257,0.155086849,0,0,0,0,0
ASV_2990,0,0.027687224,0.0250533,0.008683397,0,0,0,0,0,0
ASV_2992,0,0,0.069756246,0,0,0,0,0,0,0
ASV_2993,0,0,0.069756246,0,0,0,0,0,0,0
ASV_3001,0,0,0,0,0,0,0,0,0,0.021408947
ASV_3002,0,0,0,0,0,0,0,0,0,0.027752338
ASV_3006,0.015478562,0,0.013263512,0,0,0,0,0,0,0
ASV_3028,0,0,0,0,0,0,0,0.059955869,0,0
ASV_3029,0.011484095,0.084847944,0.010316065,0,0,0,0,0,0,0
ASV_3034,0,0.005358817,0,0.006679536,0,0,0,0,0,0
ASV_3046,0,0,0,0,0,0,0,0.004422974,0,0.004757544
ASV_3048,0,0,0.005403653,0.014694979,0,0,0,0.018674779,0,0
ASV_3064,0,0,0.055510252,0.00935135,0,0,0,0,0,0
ASV_3070,0,0.117000848,0,0,0,0,0,0,0,0
ASV_3072,0,0.089313625,0.017193441,0,0,0,0,0,0,0
ASV_3073,0,0,0,0.090173735,0,0,0,0,0,0
ASV_3090,0,0,0,0,0,0.175606432,0,0,0,0
ASV_3102,0.044438453,0,0.000982482,0,0,0,0.015257392,0,0.004314467,0
ASV_3105,0,0,0.017193441,0.037405401,0,0,0,0,0,0
ASV_3107,0,0,0,0,0,0,0,0.026046402,0,0
ASV_3110,0,0.017862725,0,0.075478756,0,0,0,0,0,0
ASV_3111,0,0,0.065335076,0,0,0,0,0,0,0
ASV_3117,0,0,0,0,0,0,0,0.010320272,0,0
ASV_3129,0,0,0,0.032729726,0,0,0,0,0,0
ASV_3131,0,0,0,0,0,0,0,0,0,0.009118625
ASV_3132,0.012482711,0,0,0.071471034,0,0,0,0,0,0
ASV_3133,0,0,0,0,1.023573201,0,0,0,0,0
ASV_3138,0.007489627,0.033046041,0.011298547,0.024714283,0,0,0,0,0,0
ASV_3148,0,0,0,0,0,0,0,0.055041453,0.013662479,0
ASV_3151,0.009986169,0,0,0.055440148,0,0,0,0,0,0
ASV_3154,0.009486861,0,0.046667911,0,0,0,0,0,0,0
ASV_3155,0.015977871,0.044656812,0,0.032061772,0,0,0,0,0,0
ASV_3156,0,0,0,0.086833967,0,0,0,0,0,0
ASV_3166,0,0,0,0,0.155086849,0,0,0,0,0
ASV_3172,0,0,0.063370111,0,0,0,0,0,0,0
ASV_3187,0,0,0.037334329,0,0,0,0,0,0,0
ASV_3190,0,0,0,0,0,0,0,0,0,0.00594693
ASV_3191,0,0,0,0,0,0,0,0.013268922,0,0.014669093
ASV_3192,0,0.022328406,0.035860605,0.020038608,0,0,0,0,0,0
ASV_3202,0,0,0.062387629,0,0,0,0,0,0,0
ASV_3203,0,0,0.009824823,0.049428566,0.2558933,0,0,0,0,0
ASV_3218,0.01298202,0.011610771,0,0,0,0,0.027463306,0.028012168,0.008628934,0
ASV_3219,0,0.022328406,0,0.067463313,0,0,0,0,0,0
ASV_3227,0.01298202,0,0,0,0,0,0,0,0,0
ASV_3235,0,0.013397044,0.013263512,0.019370654,0.131823821,0,0.018308871,0,0.002876311,0
ASV_3236,0.041442602,0,0.006386135,0.019370654,0,0,0,0,0,0
ASV_3237,0.03245505,0.023221542,0,0.022710422,0,0,0,0,0,0
ASV_3238,0,0,0,0.083494199,0,0,0,0,0,0
ASV_3239,0,0,0,0.083494199,0,0,0,0,0,0
ASV_3245,0.011484095,0,0.003929929,0,0,0,0,0,0,0
ASV_3250,0.002995851,0.039297995,0,0.026718144,0.170595533,0,0,0.001474325,0,0
ASV_3251,0,0.005358817,0.053054046,0.006679536,0,0,0,0,0,0
ASV_3252,0,0,0.015719717,0,0,0,0,0.033909467,0.016538791,0
ASV_3253,0,0,0.007368618,0,0.465260546,0,0.016783131,0.018674779,0,0
ASV_3254,0,0,0,0.082826245,0,0,0,0,0,0
ASV_3272,0.01298202,0,0.019649647,0,0,0,0,0.006880182,0,0
ASV_3276,0.047434303,0,0.002456206,0.014694979,0,0,0,0,0,0
ASV_3277,0.04194191,0.033939177,0,0,0,0,0,0,0,0
ASV_3278,0,0,0,0.081490338,0,0,0,0,0,0
ASV_3281,0,0,0.032913158,0,0,0.015725949,0,0,0,0.002378772
ASV_3283,0.007988935,0,0,0,0,0,0,0,0,0
ASV_3284,0,0,0.023579576,0,0,0,0,0,0,0.019823099
ASV_3285,0.023467498,0.039297995,0.014737235,0,0,0,0,0,0,0
ASV_3286,0,0.004465681,0.004912412,0.070803081,0,0,0,0,0,0
ASV_3287,0,0,0.059440182,0,0,0,0,0,0,0
ASV_3288,0,0,0.018175923,0.056108102,0,0,0,0,0,0
ASV_3300,0.047434303,0,0,0,0,0,0,0,0,0
ASV_3301,0,0,0.05894894,0,0,0,0,0,0,0
ASV_3302,0,0,0.05894894,0,0,0,0,0,0,0
ASV_3312,0,0,0,0,0,0.048488343,0,0,0,0
ASV_3313,0,0,0,0.079486477,0,0,0,0,0,0
ASV_3314,0,0,0,0,0,0,0.074761222,0,0,0.027752338
ASV_3324,0,0,0,0,0,0,0,0,0,0.034888654
ASV_3325,0.017475796,0,0.040773017,0,0,0,0,0,0,0
ASV_3326,0,0,0,0.078818524,0,0,0,0,0,0
ASV_3344,0.002995851,0,0.043720464,0.004675675,0.116315136,0,0,0,0,0
ASV_3350,0.010984786,0,0,0.024046329,0,0,0,0,0,0
ASV_3352,0.013980637,0,0.014245994,0.028722004,0,0,0,0,0,0.001189386
ASV_3360,0.00649101,0.010717635,0.016210959,0.012023165,0,0,0,0,0,0
ASV_3362,0.003994468,0.087527352,0,0,0,0,0.015257392,0,0,0
ASV_3363,0,0,0,0.071471034,0.069789082,0,0,0,0,0
ASV_3372,0.004493776,0,0.044702946,0,0,0,0,0,0,0
ASV_3374,0.052926697,0,0,0,0,0,0,0,0,0
ASV_3376,0.057420473,0,0,0,0,0,0,0,0,0
ASV_3377,0,0.006251954,0.028983229,0.032729726,0,0,0,0,0,0
ASV_3378,0,0,0.056492735,0,0,0,0,0,0,0
ASV_3379,0,0,0.055019011,0,0.023263027,0,0,0,0,0
ASV_3380,0,0,0.030948194,0,0.403225806,0,0,0,0,0
ASV_3387,0,0,0,0,0,0,0,0.007863065,0,0.005154006
ASV_3390,0.015977871,0,0,0.054772194,0,0,0,0,0,0
ASV_3400,0,0,0,0,0,0,0,0,0.051054528,0.004757544
ASV_3402,0,0,0.015228476,0,0,0,0,0.036858116,0,0
ASV_3403,0,0,0,0,0,0,0.099173049,0,0.034515737,0
ASV_3426,0,0,0,0,0,0,0.016783131,0.006880182,0,0.033302806
ASV_3433,0,0,0,0.042081076,0,0,0,0,0,0
ASV_3445,0.001997234,0.005358817,0.034386882,0.020706561,0,0,0,0,0,0
ASV_3446,0,0,0,0,0,0,0,0,0,0.044007279
ASV_3457,0,0,0.003438688,0,0,0.017036445,0,0,0.029482192,0
ASV_3461,0,0.080382262,0.001473724,0.006011582,0,0,0,0,0,0
ASV_3465,0.015478562,0,0.027018264,0.016030886,0,0,0,0,0,0
ASV_3466,0,0,0,0.073474895,0,0,0,0,0,0
ASV_3479,0.032954358,0,0.003929929,0.015362933,0.054280397,0,0.007628696,0,0,0
ASV_3480,0,0,0,0,0,0,0,0,0.078379486,0
ASV_3498,0.004493776,0,0.031930676,0,0,0,0,0,0,0
ASV_3499,0,0,0,0,0,0,0,0.00638874,0,0.037663887
ASV_3518,0,0,0,0,0,0,0.022886088,0.02211487,0,0.00594693
ASV_3525,0.004993085,0.016076452,0,0.047424705,0,0,0,0,0,0
ASV_3532,0,0,0.048141635,0,0,0,0,0,0,0
ASV_3536,0.03245505,0,0.003929929,0.008015443,0.124069479,0,0,0.002457208,0,0
ASV_3537,0,0,0,0,0,0,0,0,0.076222253,0
ASV_3558,0,0,0.017684682,0.026718144,0.178349876,0,0,0,0,0
ASV_3561,0.039445368,0,0.009824823,0,0,0,0,0,0,0.002378772
ASV_3562,0.005991701,0.025900951,0.006877376,0.030057912,0,0,0,0.002457208,0,0
ASV_3579,0,0.03572545,0,0,0,0,0,0,0.039549282,0
ASV_3581,0,0,0,0,0,0.027520411,0,0.0319437,0,0
ASV_3582,0.037448134,0,0,0.019370654,0,0,0,0,0,0
ASV_3583,0,0,0.051089082,0,0,0,0,0,0,0
ASV_3584,0,0,0.051089082,0,0,0,0,0,0,0
ASV_3594,0,0.005358817,0,0.055440148,0,0.013104958,0,0,0,0
ASV_3607,0.051428771,0,0,0,0,0,0,0,0,0
ASV_3608,0.030457816,0,0,0.028054051,0,0,0,0,0,0
ASV_3609,0.004993085,0,0.011298547,0,0.54280397,0,0,0,0,0
ASV_3615,0,0,0,0,0,0,0,0,0.008628934,0.007929239
ASV_3624,0,0,0,0,0,0,0,0,0,0.028941724
ASV_3625,0,0,0,0,0,0,0,0,0.036672971,0
ASV_3626,0,0,0,0,0,0.035383386,0,0.013760363,0.007190779,0.007532777
ASV_3628,0,0,0,0.068131266,0,0,0,0,0,0
ASV_3644,0,0,0,0,0,0.014415453,0,0.013268922,0.003595389,0.009515087
ASV_3649,0.020471647,0,0.020140888,0,0,0,0.028989045,0,0,0
ASV_3650,0,0,0,0.067463313,0,0,0,0,0,0
ASV_3651,0,0,0,0,0,0,0,0,0,0.040042659
ASV_3663,0.008987552,0,0.028000747,0,0,0,0,0,0,0
ASV_3665,0,0,0,0,0,0,0,0.01916622,0,0
ASV_3668,0,0,0,0,0,0.072077267,0,0.014251805,0,0
ASV_3669,0,0,0,0.066795359,0,0,0,0,0,0
ASV_3679,0,0,0.035369364,0,0,0,0,0.007371623,0,0
ASV_3681,0.016477179,0,0,0,0,0,0,0,0,0
ASV_3686,0,0.004465681,0.010316065,0,0,0,0,0,0,0
ASV_3709,0.005991701,0,0,0.010019304,0,0,0,0,0,0
ASV_3714,0,0.076809717,0,0,0,0,0,0,0,0
ASV_3718,0,0,0.003438688,0,0,0,0,0.004422974,0,0.014669093
ASV_3719,0.04843292,0,0,0,0,0,0,0,0,0
ASV_3720,0,0,0.018175923,0.040077215,0,0,0,0,0,0
ASV_3733,0.009486861,0,0,0,0,0,0,0,0,0
ASV_3744,0,0,0,0,0,0,0,0.003931532,0.023010491,0.006739854
ASV_3745,0,0,0,0,0,0,0,0,0,0.03607804
ASV_3746,0.011484095,0.013397044,0.012281029,0.022042468,0,0,0,0,0,0
ASV_3747,0,0,0.047159152,0,0,0,0,0,0,0
ASV_3748,0,0,0,0,0,0,0,0,0,0.038060349
ASV_3761,0,0,0,0.060783777,0,0,0,0,0,0
ASV_3762,0.002496542,0,0.017684682,0,0,0,0,0,0,0
ASV_3765,0,0,0.002456206,0.011355211,0,0,0,0,0,0
ASV_3770,0,0.034832314,0,0.023378376,0.108560794,0,0,0,0,0
ASV_3771,0,0,0.046667911,0,0,0,0,0,0,0
ASV_3772,0,0,0.046667911,0,0,0,0,0,0,0
ASV_3773,0,0,0,0.063455591,0,0,0,0,0,0
ASV_3781,0.008488244,0,0,0,0,0,0,0,0,0
ASV_3788,0.007988935,0,0.001473724,0.001335907,0,0,0,0,0.001438156,0
ASV_3792,0.007988935,0,0.020632129,0,0.124069479,0,0,0,0,0
ASV_3794,0.009486861,0,0.020140888,0.022710422,0,0,0,0,0,0
ASV_3795,0,0,0.002947447,0.032061772,0.310173697,0,0,0,0,0
ASV_3809,0,0,0,0.056108102,0,0,0,0,0,0
ASV_3814,0,0,0.027509506,0,0,0,0,0,0,0
ASV_3818,0,0,0,0,0,0,0,0.033909467,0,0
ASV_3822,0,0,0,0.062119684,0,0,0,0,0,0
ASV_3831,0,0,0,0.022042468,0,0,0,0,0,0
ASV_3842,0,0.004465681,0,0.039409262,0.217121588,0,0,0,0,0
ASV_3861,0.007489627,0,0.004912412,0.013359072,0,0,0,0,0,0
ASV_3871,0.004493776,0,0,0.051432426,0,0,0,0,0,0
ASV_3876,0,0,0.023579576,0,0,0,0,0,0,0
ASV_3877,0.012482711,0,0,0.00935135,0,0,0.013731653,0,0,0
ASV_3882,0,0.080382262,0,0,0,0,0,0,0,0
ASV_3883,0,0.008931362,0,0.045420844,0,0,0,0.005897299,0,0
ASV_3884,0,0,0,0,0,0,0,0,0,0.007136316
ASV_3898,0,0,0.036843088,0,0,0,0,0,0,0
ASV_3906,0,0,0,0,0,0,0,0,0,0.008325701
ASV_3907,0.004493776,0.020542134,0,0.038073355,0,0,0,0,0,0
ASV_3908,0,0,0.040281776,0,0,0,0,0,0.005033545,0
ASV_3909,0,0,0,0.05944787,0,0,0,0,0,0
ASV_3910,0,0,0,0.019370654,0.465260546,0,0,0,0,0
ASV_3911,0,0,0,0,0,0.030141402,0,0,0,0.02616649
ASV_3912,0,0,0,0,0,0,0,0.031452259,0.017976946,0
ASV_3929,0,0,0,0.058779916,0,0,0,0,0,0
ASV_3948,0,0,0,0.013359072,0,0,0,0,0,0
ASV_3950,0,0,0.003929929,0.046756751,0,0,0,0,0,0
ASV_3951,0.043439836,0,0,0,0,0,0,0,0,0
ASV_3952,0,0.00714509,0,0.052768334,0,0,0,0,0,0
ASV_3953,0,0,0.028000747,0,0.232630273,0,0,0,0,0
ASV_3954,0,0,0,0,0,0,0,0,0,0.034492192
ASV_3963,0,0,0.003929929,0,0,0,0,0,0,0.026562952
ASV_3977,0,0,0.020632129,0,0,0,0,0,0,0
ASV_3979,0.013980637,0,0.003438688,0.006011582,0.240384615,0,0,0.005405857,0,0
ASV_3980,0,0,0.042246741,0,0,0,0,0,0,0
ASV_3981,0,0,0.039790535,0,0,0,0,0,0,0
ASV_3983,0,0,0,0.057444009,0,0,0,0,0,0
ASV_3988,0,0,0.028491988,0,0,0,0,0,0,0
ASV_3995,0.002496542,0,0.023579576,0.018702701,0,0,0,0,0,0
ASV_4001,0,0.055374447,0,0,0,0,0,0,0,0
ASV_4003,0.042441219,0,0,0,0,0,0,0,0,0
ASV_4004,0,0,0.041755499,0,0,0,0,0,0,0
ASV_4005,0,0,0.035369364,0,0.100806452,0,0,0,0,0
ASV_4028,0,0,0,0,0,0,0.018308871,0,0,0.009118625
ASV_4030,0,0,0.041264258,0,0,0,0,0,0,0
ASV_4059,0,0,0.0167022,0,0,0,0,0.010320272,0.014381557,0
ASV_4063,0,0.074130309,0,0,0,0,0,0,0,0
ASV_4064,0,0,0,0.022710422,0.379962779,0,0,0,0,0
ASV_4065,0,0,0,0,0,0,0,0,0.059683462,0
ASV_4066,0,0,0,0,0,0,0,0,0,0.032906344
ASV_4071,0,0,0.004912412,0.042081076,0,0,0,0,0,0
ASV_4078,0,0,0.024070817,0,0.155086849,0,0,0,0,0
ASV_4085,0.034452284,0,0.001473724,0.006679536,0,0,0,0,0,0
ASV_4086,0,0.006251954,0.024562058,0.01669884,0,0,0,0,0,0
ASV_4087,0,0,0,0.054772194,0,0,0,0,0,0
ASV_4104,0,0,0.025544541,0,0,0,0,0,0,0
ASV_4107,0,0,0,0.050764473,0,0,0,0,0,0
ASV_4112,0.014979254,0,0,0,0,0,0,0,0,0.020219561
ASV_4113,0.010984786,0,0.026035782,0.004007722,0,0,0,0,0,0
ASV_4114,0.009986169,0,0,0.040745169,0,0,0,0,0,0
ASV_4115,0,0,0.039790535,0,0,0,0,0,0,0
ASV_4116,0,0,0,0,0,0,0,0,0,0.03211342
ASV_4130,0,0,0,0,0,0,0,0,0,0.02418418
ASV_4138,0,0,0,0,0,0,0,0,0,0.007532777
ASV_4139,0,0,0,0,0,0,0,0,0,0.011893859
ASV_4144,0,0.038404859,0.018175923,0,0,0,0,0,0,0
ASV_4145,0,0.024114679,0,0.03540154,0,0,0,0,0,0
ASV_4146,0,0,0.039299294,0,0,0,0,0,0,0
ASV_4170,0,0,0,0.020706561,0,0,0,0.023589194,0,0
ASV_4171,0,0,0,0,0,0,0,0.038823882,0,0
ASV_4177,0,0,0.010316065,0,0,0,0,0,0,0
ASV_4190,0.015478562,0,0,0.012023165,0,0,0,0,0,0
ASV_4199,0,0,0,0,0,0,0,0.010811714,0,0.022201871
ASV_4205,0,0,0,0.050096519,0,0,0,0,0,0
ASV_4206,0,0,0,0.006011582,0,0,0,0.016709013,0,0
ASV_4224,0,0,0.03782557,0,0,0,0,0,0,0
ASV_4225,0,0,0.03782557,0,0,0,0,0,0,0
ASV_4234,0,0,0.013263512,0.022042468,0.03101737,0,0,0,0,0
ASV_4243,0,0,0,0,0,0,0,0.02211487,0,0
ASV_4244,0,0,0.035860605,0,0,0,0,0,0,0
ASV_4245,0.037947443,0,0,0,0,0,0,0,0,0
ASV_4246,0,0,0.028491988,0,0.139578164,0,0,0,0,0
ASV_4247,0,0,0.013263512,0.032729726,0,0,0,0,0,0
ASV_4248,0,0,0.007368618,0.040745169,0,0,0,0,0,0
ASV_4249,0,0,0,0.050764473,0,0,0,0,0,0
ASV_4250,0,0,0,0,0,0,0,0,0,0.03013111
ASV_4259,0,0,0,0.040745169,0,0,0,0,0,0
ASV_4271,0,0,0,0,0,0,0,0.020640545,0,0
ASV_4279,0,0,0,0.038073355,0,0,0,0,0,0
ASV_4298,0.004993085,0.037511722,0.010807306,0,0,0,0,0,0,0
ASV_4332,0.036449517,0,0,0,0,0,0,0,0,0
ASV_4333,0,0.048229357,0.003438688,0.008015443,0,0,0,0,0,0
ASV_4334,0,0.009824499,0.018667164,0.010019304,0,0,0,0,0.006471701,0
ASV_4335,0,0,0,0,0,0,0,0.035875233,0,0
ASV_4343,0.001997234,0,0,0.008015443,0,0,0,0,0,0
ASV_4351,0.010984786,0,0,0.03339768,0,0,0,0,0,0
ASV_4352,0,0,0.035369364,0,0,0,0,0,0,0
ASV_4353,0,0,0,0,0,0,0,0.008845948,0,0.021408947
ASV_4365,0,0,0.027509506,0,0,0,0,0,0,0
ASV_4378,0,0.013397044,0.007859859,0.018034747,0,0,0,0,0,0
ASV_4379,0,0,0.0334044,0,0,0,0,0,0,0
ASV_4383,0.009486861,0.022328406,0.010807306,0,0,0,0,0,0,0
ASV_4394,0,0,0,0,0,0,0,0,0,0.008325701
ASV_4396,0.035450901,0,0,0,0,0,0,0,0,0
ASV_4397,0,0,0.005403653,0,0,0,0,0.018674779,0.015819713,0
ASV_4398,0,0,0,0.047424705,0,0,0,0,0,0
ASV_4399,0,0,0,0.047424705,0,0,0,0,0,0
ASV_4400,0,0,0,0.047424705,0,0,0,0,0,0
ASV_4401,0,0,0,0,0,0,0,0.03489235,0,0
ASV_4402,0,0,0,0,0,0,0,0,0.051054528,0
ASV_4424,0,0,0,0,0,0,0,0,0,0.019426637
ASV_4426,0.028959891,0,0,0,0,0,0,0,0,0
ASV_4428,0.005492393,0,0,0.039409262,0,0,0,0,0,0
ASV_4429,0,0.00714509,0,0.036069494,0.062034739,0,0,0,0,0
ASV_4445,0,0,0,0.014027025,0,0,0,0,0,0
ASV_4453,0,0,0,0.02605019,0.209367246,0,0,0,0,0
ASV_4454,0,0,0.002947447,0.042081076,0,0,0,0,0,0
ASV_4455,0,0,0,0.046088798,0,0,0,0,0,0
ASV_4456,0,0,0,0.046088798,0,0,0,0,0,0
ASV_4457,0,0,0,0.046088798,0,0,0,0,0,0
ASV_4458,0,0,0,0,0,0,0,0.016217571,0,0.014272631
ASV_4470,0.025464731,0,0,0,0,0,0,0,0,0
ASV_4482,0,0,0.020632129,0.00935135,0,0,0,0,0,0
ASV_4485,0,0,0.015228476,0,0,0,0,0.014743246,0,0
ASV_4500,0.005492393,0.044656812,0.003438688,0,0,0,0,0,0,0
ASV_4501,0,0,0.011789788,0.021374515,0,0,0,0,0,0
ASV_4502,0,0,0,0.045420844,0,0,0,0,0,0
ASV_4503,0,0,0,0,0,0,0,0.033418025,0,0
ASV_4516,0,0,0,0,0,0,0.021360349,0.011794597,0,0.00396462
